암호화요양기호,요양기관명,종별코드,종별코드명,설립구분코드,설립구분코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원링크,개설일자,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,격리병실병상수,무균치료실병상수,Latitude,Longitude
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,경상남도마산의료원,11,종합병원,3,공립,380000,경남,380702,창원마산합포구,,51736,"경상남도 창원시 마산합포구 3·15대로 231, (중앙동3가)",055-249-1000,,19840223,5,258,8,0,0,1,5,15,18,0,0,27,0,35.1984721,128.5680406
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,11,종합병원,11,의료법인,380000,경남,380100,김해시,,50880,"경상남도 김해시 김해대로 1814-37, (삼계동)",055-330-0300,,20070110,14,160,18,0,0,0,5,10,34,0,96,0,0,35.2622829,128.860814
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,11,종합병원,11,의료법인,360000,전남,360700,광양시,,57773,"전라남도 광양시 진등길 93,  (마동)",061-795-9931,,20121206,16,194,0,0,0,0,3,10,25,0,0,0,0,34.9572457,127.6913858
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,인천힘찬종합병원,11,종합병원,11,의료법인,220000,인천,220006,인천남동구,,21655,"인천광역시 남동구 논현로 72-0, 인천힘찬종합병원",032-1899-2220,,20210216,12,227,6,0,0,0,7,20,36,0,0,0,0,37.4011296,126.7148166
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,서산중앙병원,11,종합병원,12,개인,340000,충남,340600,서산시,,0,"충청남도 서산시 수석산업로 5- ,  (수석동)",041-661-1000,,20060303,15,273,11,0,0,0,4,13,24,0,0,0,0,36.7817712,126.5035057
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,목포시의료원,11,종합병원,3,공립,360000,전남,360300,목포시,,58701,"전라남도 목포시 이로로 18,  (용해동)",061-260-6500,,19921201,0,259,0,0,0,0,3,10,17,0,40,0,0,34.8039792,126.4053657
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,광주희망병원,11,종합병원,12,개인,240000,광주,240002,광주북구,,61019,"광주광역시 북구 하서로 429,  (용두동)",062-608-6000,,20070323,16,166,0,0,0,0,3,10,25,0,0,0,0,35.2167409,126.8728156
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,여천전남병원,11,종합병원,12,개인,360000,전남,360500,여수시,,59641,"전라남도 여수시 무선로 95,  (선원동)",061-690-6000,,19991210,29,256,14,0,0,2,5,20,22,0,0,0,0,34.769622,127.6540326
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,11,종합병원,3,공립,220000,인천,220002,인천동구,,22532,"인천광역시 동구 방축로 217, 217",032-580-6000,,19850629,8,173,17,0,0,1,6,17,14,0,36,69,0,37.4786244,126.6686092
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,제주특별자치도 서귀포의료원,11,종합병원,3,공립,390000,제주,390100,서귀포시,,63585,"제주특별자치도 서귀포시 장수로 47, (동홍동)",064-730-3000,,19940319,20,239,16,0,0,1,4,25,16,0,0,3,0,33.255901,126.5638202
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,학교법인 건양교육재단 건양대학교병원,11,종합병원,4,학교법인,250000,대전,250003,대전서구,관저동,35365,"대전광역시 서구 관저동로 158, (관저동)",042-600-9999,,19991120,104,537,61,0,24,1,22,38,39,2,18,1,0,36.3069266,127.3431559
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,단국대학교의과대학부속병원,1,상급종합,4,학교법인,340000,충남,340202,천안동남구,,31116,"충청남도 천안시 동남구 망향로 201,  (안서동)",041-1588-0063,,19940425,58,788,67,0,25,3,15,34,15,0,16,15,0,36.8319085,127.1712099
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,대전보훈병원,11,종합병원,5,특수법인,250000,대전,250002,대전대덕구,,34314,"대전광역시 대덕구 대청로82번길 147, 147",042-939-0111,,19971031,7,352,19,0,0,8,5,9,58,0,0,9,0,36.4471368,127.4396862
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz,대전한국병원,11,종합병원,12,개인,250000,대전,250004,대전동구,,34572,"대전광역시 동구 동서대로 1672,  (성남동)",042-606-1000,,20040316,9,199,12,0,0,4,4,10,16,0,0,0,0,36.3483171,127.4357544
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인 백제병원,11,종합병원,11,의료법인,340000,충남,340700,논산시,,32980,"충청남도 논산시 시민로294번길 14,  (취암동)",041-733-2191,,19820504,25,329,29,0,0,0,4,23,33,0,106,2,0,36.192404,127.0943878
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 영훈의료재단 대전선병원,11,종합병원,11,의료법인,250000,대전,250005,대전중구,,34811,"대전광역시 중구 목중로 29, (목동)",042-220-8114,,19820630,19,297,17,0,0,2,7,21,16,0,0,2,0,36.3359973,127.4101482
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,학교법인 을지학원 대전을지대학교병원,11,종합병원,4,학교법인,250000,대전,250003,대전서구,,35233,"대전광역시 서구 둔산서로 95, (둔산동)",042-611-3000,,19810305,70,509,64,0,20,16,17,33,16,2,19,6,0,36.3550668,127.3819877
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,학교법인 가톨릭학원 가톨릭대학교 대전성모병원,11,종합병원,4,학교법인,250000,대전,250005,대전중구,,34943,"대전광역시 중구 대흥로 64, (대흥동)",042-220-9114,,19800515,36,574,36,0,4,7,12,22,14,0,0,4,0,36.3232247,127.4202437
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,충청남도 공주의료원,11,종합병원,3,공립,340000,충남,340300,공주시,,32535,"충청남도 공주시 무령로 77,  (웅진동)",041-962-1111,,19830721,11,241,13,0,0,1,5,15,19,0,0,7,0,36.4634572,127.1135914
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,충청남도 홍성의료원,11,종합병원,3,공립,340000,충남,340015,홍성군,,32232,"충청남도 홍성군 홍성읍 조양로 224, ()",041-630-6114,,19830726,20,256,25,0,0,2,4,22,28,0,88,3,0,36.5989567,126.6743638
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 원광의료재단 원광종합병원,11,종합병원,11,의료법인,310000,경기,312500,화성시,,18356,"경기도 화성시 화산북로 21, (송산동)",031-8077-7200,,20170612,8,184,9,0,0,0,4,10,18,0,0,0,0,37.2099074,127.0083179
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청주성모병원,11,종합병원,9,재단법인,330000,충북,330103,청주청원구,,28323,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원",043-219-8000,,19980221,48,305,24,0,0,1,8,22,13,0,0,9,0,36.673692,127.485652
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인화재단 한국병원,11,종합병원,11,의료법인,330000,충북,330101,청주상당구,,28713,"충청북도 청주시 상당구 단재로 106, (영운동)",043-222-7000,,19940411,20,371,21,0,0,2,6,20,30,0,0,11,0,36.6175057,127.4992394
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,11,종합병원,4,학교법인,310000,경기,311000,구리시,,11923,"경기도 구리시 경춘로 153, (교문동)",1644-9118,,19950603,14,473,31,0,10,5,9,24,6,0,0,3,0,37.6012007,127.132449
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,부평세림병원,11,종합병원,11,의료법인,220000,인천,220003,인천부평구,,21364,"인천광역시 부평구 부평대로 175,  (청천동)",032-524-0591,,19830511,7,230,15,0,0,1,4,20,25,0,0,2,0,37.506795,126.7196831
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,11,종합병원,11,의료법인,380000,경남,380702,창원마산합포구,,51740,"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",055-243-0100,,20020601,17,252,10,0,0,0,4,12,35,0,0,0,0,35.1860619,128.5620242
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청아의료재단청아병원,11,종합병원,11,의료법인,380000,경남,380701,창원마산회원구,,51230,"경상남도 창원시 마산회원구 내서읍 광려천서로 67, (청아병원)",055-230-1500,,20020703,1,278,0,0,0,0,3,10,33,0,0,0,0,35.2477999,128.5094449
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 동강의료재단 동강병원,11,종합병원,11,의료법인,260000,울산,260003,울산중구,,44455,"울산광역시 중구 태화로 239, (태화동)",052-241-1114,,19810622,20,506,37,0,0,1,7,28,25,0,0,6,0,35.5534082,129.3019431
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,광주수완병원,11,종합병원,12,개인,240000,광주,240004,광주광산구,,62247,"광주광역시 광산구 임방울대로 370,  (수완동)",062-958-1111,,20110103,14,163,0,0,0,0,3,10,22,0,0,0,0,35.2056304,126.8256471
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 인천사랑병원,11,종합병원,11,의료법인,220000,인천,220001,인천미추홀구,,22135,"인천광역시 미추홀구 미추홀대로 726-0, 인천사랑병원",032-457-2000,,19981125,8,253,16,0,0,1,6,21,29,0,0,0,0,37.4622244,126.6806211
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대자인병원,11,종합병원,12,개인,350000,전북,350402,전주덕진구,,54910,"전라북도 전주시 덕진구 견훤로 390, (우아동3가)",063-240-2000,,20160107,1,487,52,0,0,1,6,21,11,0,0,3,0,35.8459449,127.1534117
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,11,종합병원,9,재단법인,350000,전북,350401,전주완산구,,54987,"전라북도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",063-230-8114,,19740509,67,616,43,0,12,4,14,53,9,0,0,17,0,35.8141942,127.1333077
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,원광대학교병원,1,상급종합,4,학교법인,350000,전북,350300,익산시,,54538,"전라북도 익산시 무왕로 895, (신동)",063-859-1114,,19811027,32,627,78,0,15,6,17,38,8,0,30,9,2,35.9678372,126.9580954
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전라북도 남원의료원,11,종합병원,3,공립,350000,전북,350200,남원시,,55726,"전라북도 남원시 충정로 365, (고죽동)",063-620-1114,,19831027,21,169,10,0,0,3,3,20,30,0,0,0,0,35.4383833,127.4057713
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,11,종합병원,9,재단법인,350000,전북,350500,정읍시,,56153,"전라북도 정읍시 충정로 606-22, (용계동)",063-530-6000,,19780626,1,256,10,0,0,0,3,20,12,0,0,0,0,35.5947875,126.8111249
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,진주고려병원,11,종합병원,12,개인,380000,경남,380500,진주시,,52726,"경상남도 진주시 동진로 2, (칠암동, 진주고려병원)",055-751-2500,,19841114,12,199,6,0,0,0,3,11,21,0,0,0,0,35.1785277,128.0920756
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,의료법인 송은의료재단 울산시티병원,11,종합병원,11,의료법인,260000,울산,260004,울산북구,,44238,"울산광역시 북구 산업로 1007, (연암동)",052-280-9000,,20140804,23,262,14,0,0,0,8,17,47,0,0,0,0,35.5813267,129.3625526
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인삼백의료재단상주성모병원,11,종합병원,11,의료법인,370000,경북,370900,상주시,,37179,"경상북도 상주시 냉림서성길 7,  (냉림동)",054-532-5001,,19800318,6,185,10,0,0,1,3,10,20,0,0,3,0,36.4202817,128.1597646
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,(재)미리내천주성삼성직수도회천주성삼병원,11,종합병원,9,재단법인,230000,대구,230005,대구수성구,,42274,"대구광역시 수성구 달구벌대로 3190, (신매동, 천주성삼병원)",053-790-1000,,20030124,9,255,0,0,0,0,4,11,15,0,0,0,0,35.8402373,128.7057218
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,대구가톨릭대학교 칠곡가톨릭병원,11,종합병원,4,학교법인,230000,대구,230003,대구북구,,41438,"대구광역시 북구 칠곡중앙대로 440, (읍내동)",053-320-2500,,20020121,6,151,0,0,0,0,3,10,10,0,0,2,0,35.9349005,128.5492886
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서광병원,11,종합병원,12,개인,240000,광주,240003,광주서구,,62007,"광주광역시 서구 금화로59번길 6,  (금호동)",062-600-8000,,20100404,14,112,12,0,0,0,2,21,5,0,0,2,0,35.1325865,126.8557181
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 근원의료재단 경산중앙병원,11,종합병원,11,의료법인,370000,경북,371000,경산시,,38646,"경상북도 경산시 경안로 11,  (백천동)",053-715-0100,,20110225,15,235,20,0,0,0,4,12,32,0,150,0,0,35.8083614,128.7422388
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,11,종합병원,11,의료법인,370000,경북,370701,포항남구,,37816,"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,,19921221,2,696,48,0,0,1,14,24,40,0,0,4,0,36.0044562,129.3571122
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,동국대학교의과대학경주병원,11,종합병원,4,학교법인,370000,경북,370100,경주시,,38067,"경상북도 경주시 동대로 87,  (석장동)",054-748-9300,,19910919,46,208,22,0,0,4,5,20,17,2,15,30,0,35.8582405,129.1950555
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,11,종합병원,11,의료법인,370000,경북,370400,안동시,,36743,"경상북도 안동시 앙실로 11,  (수상동)",054-840-1004,,19820520,67,857,76,0,10,4,13,23,27,0,34,2,0,36.5468232,128.7009704
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,영남대학교병원,1,상급종합,4,학교법인,230000,대구,230001,대구남구,,42415,"대구광역시 남구 현충로 170, (대명동)",053-623-8001,,19830314,80,768,79,0,12,1,23,40,10,2,20,7,4,35.8473403,128.5854342
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz,경찰병원,11,종합병원,1,국립,110000,서울,110018,송파구,,5715,"서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)",02-3400-1114,,19710220,23,235,19,0,0,1,7,10,8,0,0,3,0,37.4960568,127.1234223
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,대구파티마병원,11,종합병원,9,재단법인,230000,대구,230002,대구동구,,41199,"대구광역시 동구 아양로 99, (신암동)",053-1688-7770,,19620822,83,500,43,0,10,8,13,37,1,0,0,25,0,35.8842001,128.6240455
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,상무병원,11,종합병원,12,개인,240000,광주,240003,광주서구,,61948,"광주광역시 서구 상무자유로 181-7,  (치평동)",062-600-7000,,20000524,9,193,0,0,0,0,3,10,18,0,0,0,0,35.1527456,126.8538896
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,화순전남대학교병원,1,상급종합,3,공립,360000,전남,360022,화순군,,58128,"전라남도 화순군 화순읍 서양로 322, ()",061-379-7114,,20040406,32,602,32,0,1,1,13,24,10,0,0,5,12,35.056264,127.0025403
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,광주씨티병원,11,종합병원,12,개인,240000,광주,240005,광주남구,,61710,"광주광역시 남구 서문대로654번길 5,  (진월동)",062-460-7000,,20050501,8,167,0,0,0,0,4,11,15,0,0,0,0,35.1177269,126.8994334
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,한마음병원,11,종합병원,12,개인,390000,제주,390200,제주시,,0,"제주특별자치도 제주시 연신로 52- , (이도이동)",064-750-9000,,19990913,28,188,12,0,0,2,4,20,26,0,0,0,0,33.496662,126.5463418
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인석영의료재단창원제일종합병원,11,종합병원,11,의료법인,380000,경남,380702,창원마산합포구,,51732,"경상남도 창원시 마산합포구 3·15대로 238, (중앙동3가)",055-223-9000,,20020501,3,230,0,0,0,0,3,9,31,0,0,0,0,35.1984721,128.5680406
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,의료법인 은성의료재단 좋은삼정병원,11,종합병원,11,의료법인,260000,울산,260001,울산남구,,44629,"울산광역시 남구 북부순환도로 51, (무거동)",052-220-7500,,20140602,6,280,12,0,0,0,5,11,32,0,0,1,0,35.5528857,129.2689458
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,11,종합병원,11,의료법인,360000,전남,360002,고흥군,,59535,"전라남도 고흥군 고흥읍 고흥로 1935, ()",061-835-6000,,19930101,21,258,12,0,0,1,2,10,20,0,0,2,0,34.6210938,127.2940062
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,베데스다복음병원,11,종합병원,11,의료법인,380000,경남,381100,양산시,,50576,"경상남도 양산시 신기로 28, (신기동)",055-384-9901,,19960513,5,172,0,0,0,0,4,10,24,0,0,24,0,35.3531925,129.0435546
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,전라남도 순천의료원,11,종합병원,3,공립,360000,전남,360400,순천시,,57940,"전라남도 순천시 서문성터길 2,  (매곡동)",061-759-9440,,19960517,9,166,7,0,0,0,1,10,31,0,80,16,0,34.9584096,127.4836361
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인동신의료재단 동신병원,11,종합병원,11,의료법인,110000,서울,110010,서대문구,,3653,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",02-396-9161,,19940622,4,185,9,0,0,0,3,10,18,0,0,7,0,37.5811559,126.9365265
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,씨엠병원,11,종합병원,12,개인,110000,서울,110013,영등포구,,7301,"서울특별시 영등포구 영등포로36길 13, (영등포동4가, 충무병원)",02-2678-0001,,19840302,8,102,0,0,0,0,4,10,22,0,0,0,0,37.518853,126.9041731
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 록향의료재단 신천연합병원,11,종합병원,11,의료법인,310000,경기,311700,시흥시,,14905,"경기도 시흥시 복지로 57, 복지로 61, 2층 (대야동)",031-310-6300,,19920509,8,123,7,0,0,0,3,11,12,0,0,2,0,37.4445452,126.7893846
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,대구의료원,11,종합병원,3,공립,230000,대구,230004,대구서구,,41845,"대구광역시 서구 평리로 157, (중리동)",053-560-7575,,19830228,28,217,19,0,0,1,4,20,28,8,81,83,0,35.8594336,128.5406504
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,경상국립대학교병원,1,상급종합,3,공립,380000,경남,380500,진주시,,52727,"경상남도 진주시 강남로 79, (칠암동)",055-750-8000,,19861013,37,714,46,0,15,7,15,42,16,1,22,43,2,35.1828995,128.0933826
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,학교법인 울산공업학원 울산대학교병원,1,상급종합,4,학교법인,260000,울산,260002,울산동구,,44033,"울산광역시 동구 대학병원로 25, 울산대학교병원 (전하동)",052-250-7000,,19870701,117,715,89,0,26,5,20,37,29,0,20,5,7,35.5199931,129.4289601
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 정안의료재단 중앙병원,11,종합병원,11,의료법인,260000,울산,260001,울산남구,,44667,"울산광역시 남구 문수로 472, 중앙병원 (신정동)",052-226-1100,,20150409,23,316,17,0,0,0,9,20,35,0,0,1,0,35.532084,129.3049987
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,강일병원,11,종합병원,12,개인,380000,경남,380100,김해시,,50905,"경상남도 김해시 가락로 359, (구산동)",055-822-0100,,20170315,4,274,15,0,0,0,5,11,16,0,0,0,0,35.2562727,128.8699098
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,11,종합병원,3,공립,380000,경남,380705,창원성산구,,51472,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",055-214-2000,,20160115,47,501,32,0,17,9,14,28,13,2,20,29,0,35.1993004,128.7077653
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 동강의료재단 동천동강병원,11,종합병원,11,의료법인,260000,울산,260003,울산중구,,44495,"울산광역시 중구 외솔큰길 215, (남외동, 동천동강병원)",052-702-3114,,20160531,3,234,6,0,0,0,5,8,32,0,0,0,0,35.568577,129.350513
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,울산병원,11,종합병원,11,의료법인,260000,울산,260001,울산남구,,44686,"울산광역시 남구 월평로171번길 13, (신정동)",052-259-5000,,19950821,14,243,12,0,0,0,4,21,30,0,0,0,0,35.546369,129.3227021
